source,productid,mobilename,userid,review,rating,reviewdate
flipkart,9684d2fe9201e,"Samsung Galaxy A35 5G (Awesome Iceblue, 128 GB)",ARYAN SINGH,".... The camera is not too vibrant and takes natural photos, selfie camera is good to",,10 months ago
flipkart,9684d2fe9201e,"Samsung Galaxy A35 5G (Awesome Iceblue, 128 GB)",Farhana Parvin,...Camera quality is amazing...I'm obsessed �,,8 months ago
flipkart,9684d2fe9201e,"Samsung Galaxy A35 5G (Awesome Iceblue, 128 GB)",Bhaskar  Bairagi,...good picture quality camera... but battry backup bad quality and charging,,4 months ago
flipkart,9684d2fe9201e,"Samsung Galaxy A35 5G (Awesome Iceblue, 128 GB)",SUSHEEL RAIKWAR,...Camera quality is too poor to be compared with VGA camera.,,5 months ago
flipkart,9684d2fe9201e,"Samsung Galaxy A35 5G (Awesome Iceblue, 128 GB)",Yesudass Moses,...Better than my Nothing 2a in terms of camera quality...,,9 months ago
flipkart,9684d2fe9201e,"Samsung Galaxy A35 5G (Awesome Iceblue, 128 GB)",Harsh Sharma,...Camera isn't too good the dynamic range is soo badHeating issuePerformance is good enough,,2 months ago
flipkart,9684d2fe9201e,"Samsung Galaxy A35 5G (Awesome Iceblue, 128 GB)",abhi ranshinge,...Phone Good but camera quality is no good.bed camera,,3 months ago
flipkart,9684d2fe9201e,"Samsung Galaxy A35 5G (Awesome Iceblue, 128 GB)",Mohit Rajput,...VERY NICE MOBILE AND NEXT LEVEL CAMERAIT PLAY BHMI ON 60 FPSI LOVE IT,,4 months ago
flipkart,9684d2fe9201e,"Samsung Galaxy A35 5G (Awesome Iceblue, 128 GB)",Aparajita Samal,...Camera Quality n storeg,,4 months ago
flipkart,9684d2fe9201e,"Samsung Galaxy A35 5G (Awesome Iceblue, 128 GB)",Amit kumar Tiwary,...Samsung a35 smartphone is good 👍 camera ossam,,4 months ago
flipkart,9684d2fe9201e,"Samsung Galaxy A35 5G (Awesome Iceblue, 128 GB)",Amit Kumar Sahu,...Only camera quality not up to the mark I was exchange from iPhone xr believe me XR camera much better than A35,,4 months ago
flipkart,9684d2fe9201e,"Samsung Galaxy A35 5G (Awesome Iceblue, 128 GB)",Anonymous,,,
flipkart,017656bdd097b,"vivo T4x 5G (Pronto Purple, 128 GB)",Roshan  Tudu,...Camera quality- osmBattery - ExcellentDisplay- goodPerformance-,,5 months ago
flipkart,017656bdd097b,"vivo T4x 5G (Pronto Purple, 128 GB)",The Curious Mind,...About camera fine since I don't really click a lot of photos I am gaming oriented,,4 months ago
flipkart,017656bdd097b,"vivo T4x 5G (Pronto Purple, 128 GB)",Uttam  .,...using this Phone .  Every Penny worth it .Camera quality is best in the segment .Display is justifying the price of Phone,,3 months ago
flipkart,017656bdd097b,"vivo T4x 5G (Pronto Purple, 128 GB)",Barnali Basu,"...Camera is not good , front camera pathatic but back is very good and unique ,",,2 months ago
flipkart,017656bdd097b,"vivo T4x 5G (Pronto Purple, 128 GB)",toshan yadav,...Best mobile of the yearBest camera back 50+deft 2/selfie8Best battery backup 6500 mahBest future,,4 days ago
flipkart,017656bdd097b,"vivo T4x 5G (Pronto Purple, 128 GB)",Flipkart Customer,...performance 5/4Nice battery backup 5/5Camera quality very good4.5/5Vivo was fire,,5 months ago
flipkart,017656bdd097b,"vivo T4x 5G (Pronto Purple, 128 GB)",Flipkart Customer,...with the product as well with the service .The camera quality of this phone is very poor..The photos looks like taken in a dark place,,3 months ago
flipkart,017656bdd097b,"vivo T4x 5G (Pronto Purple, 128 GB)",PANKAJ YADAV,...Very niceCamera qualityDesignHandling so smoothly,,21 days ago
flipkart,017656bdd097b,"vivo T4x 5G (Pronto Purple, 128 GB)",Madhav Optic,...This vivo mobile features are very interesting and also camera has good HD quality photos.,,2 months ago
flipkart,017656bdd097b,"vivo T4x 5G (Pronto Purple, 128 GB)",Boya  Murali,...1.Camera Awesome2.Front Camera Ok3.Cool Design4. Ultimate Battery 🔋5,,5 months ago
flipkart,017656bdd097b,"vivo T4x 5G (Pronto Purple, 128 GB)",Gaurav Jain,...the battery lasts 2 days on normal uses.The camera is good and the pics are sharp in daylight .I haven't checked the night shots.The only,,2 days ago
flipkart,017656bdd097b,"vivo T4x 5G (Pronto Purple, 128 GB)",Subhranta Sahoo,...Camera 50 megapixel...but photos not so much satisfactory...,,2 months ago
flipkart,017656bdd097b,"vivo T4x 5G (Pronto Purple, 128 GB)",Flipkart Customer,...All good except camera quality and mainly night or low light pictures.,,2 months ago
flipkart,017656bdd097b,"vivo T4x 5G (Pronto Purple, 128 GB)",Vinod Gautam,...Camera quality is not good as expected in 50 megapixel.Battery is running down too early.,,5 months ago
flipkart,017656bdd097b,"vivo T4x 5G (Pronto Purple, 128 GB)",Devendra Kumar,...quality camera and performance gamingAnd DSLR level camera quality,,5 months ago
flipkart,017656bdd097b,"vivo T4x 5G (Pronto Purple, 128 GB)",Flipkart Customer,...But it did not has 2x zoom in portrait and camera quality is a little a bit bad.,,6 months ago
flipkart,017656bdd097b,"vivo T4x 5G (Pronto Purple, 128 GB)",Sandeep Gautam,...Best vivo t4x 5g phone but Front camera Picture Bed quality,,24 days ago
flipkart,017656bdd097b,"vivo T4x 5G (Pronto Purple, 128 GB)",Daman  S,...So far it is doing well.but the camera quality of the front camera is avg.,,1 month ago
flipkart,017656bdd097b,"vivo T4x 5G (Pronto Purple, 128 GB)",Saddam  Husain,...Pictures Quality means not amoled display.4. It's camera also average.,,5 months ago
flipkart,017656bdd097b,"vivo T4x 5G (Pronto Purple, 128 GB)",Anil Khatri,...Very nice phone but camera quality average hai....,,5 months ago
flipkart,3a5653667cb9c,"vivo T4R 5G (Twilight Blue, 256 GB)",Mr. Kunal  Gaurav,...The camera captures clear and vibrant photos in good lighting conditions.,,3 days ago
flipkart,3a5653667cb9c,"vivo T4R 5G (Twilight Blue, 256 GB)",Rajeswari Telu,...Camera quality superbBattery backup so soPerforming is good🤍�,,26 days ago
flipkart,3a5653667cb9c,"vivo T4R 5G (Twilight Blue, 256 GB)",Devikiran M,...Greatly dissatisfied with camera quality..,,1 month ago
flipkart,3a5653667cb9c,"vivo T4R 5G (Twilight Blue, 256 GB)",Vicky  Babu,...Vivo t4 r is amazing phoneCamera quality 5/4Bettry 5/4.5Phone display and design 5/5,,1 month ago
flipkart,3a5653667cb9c,"vivo T4R 5G (Twilight Blue, 256 GB)",Shivam mishra,...Honestly I don't like the camera quality according to it's camera sensor capabilities.,,1 month ago
flipkart,3a5653667cb9c,"vivo T4R 5G (Twilight Blue, 256 GB)",Naresh Saini,...Vivo T4R Good phone in this Price Range.The Camera is Awesome.Refresh rate is Good.If you Search any,,4 days ago
flipkart,3a5653667cb9c,"vivo T4R 5G (Twilight Blue, 256 GB)",Rishabh Singh,...ultra clearBattery - drop 20 % in 3 hourCamera - intelligent and clear shotTouch - so much smoothDesign - classic,,1 month ago
flipkart,3a5653667cb9c,"vivo T4R 5G (Twilight Blue, 256 GB)",abirami ponmani,...go for it.It's a best mobile under 20k.Camera quality just wow😊,,1 month ago
flipkart,3a5653667cb9c,"vivo T4R 5G (Twilight Blue, 256 GB)",Sidhartha Sahoo,...provide some camera update for this model .So that camera quality will be good.Except the camera all features are good,,1 month ago
flipkart,3a5653667cb9c,"vivo T4R 5G (Twilight Blue, 256 GB)",Masum Rahi,...Good features Best camera quality.....,,17 days ago
flipkart,3a5653667cb9c,"vivo T4R 5G (Twilight Blue, 256 GB)",Flipkart Customer,...It's a good phne it's camera quality is also good overall it is good 💯,,6 days ago
flipkart,3a5653667cb9c,"vivo T4R 5G (Twilight Blue, 256 GB)",Vishwadeep Vishwadeep,...best mobile for camera and fastness i like this mobile very much,,5 days ago
flipkart,3a5653667cb9c,"vivo T4R 5G (Twilight Blue, 256 GB)",Sharathkumar K,...MobileBest Battery BackupPerformance GoodCamera Quality is Good always Vivo Camera GoodVivo T4R Model Replaces Vivo V50Best Mobile,,1 month ago
flipkart,3a5653667cb9c,"vivo T4R 5G (Twilight Blue, 256 GB)",Rik Sarkar,...Camera is good 😊👍 4/5Display is very good 🥰 5/5Designe is b,,1 month ago
flipkart,3a5653667cb9c,"vivo T4R 5G (Twilight Blue, 256 GB)",Shivam mishra,...Decent 5700 mh batteryDisplay is just wowBut this time I am disappointed by the camera quality.Camera quality not up to date please provide,,1 month ago
flipkart,3a5653667cb9c,"vivo T4R 5G (Twilight Blue, 256 GB)",Harish Yadav,...Good mobileCamera quality not as expectedBattery superDisplay superPerformance super,,1 month ago
flipkart,3a5653667cb9c,"vivo T4R 5G (Twilight Blue, 256 GB)",vinay,...Every thing is superb but camera quality is not good,,29 days ago
flipkart,3a5653667cb9c,"vivo T4R 5G (Twilight Blue, 256 GB)",Biswajit Das,...Display is goodVery light in weightCamera is superbDesign also good,,6 days ago
flipkart,3a5653667cb9c,"vivo T4R 5G (Twilight Blue, 256 GB)",Akash Verma,...Camera quality is not good as expected.,,9 days ago
flipkart,3a5653667cb9c,"vivo T4R 5G (Twilight Blue, 256 GB)",Flipkart Customer,"...Camera is below average,, toomuch foggy, disappointed.",,26 days ago
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Sunset Peach, 128 GB)",Sandeep Pawar,...camera's AI enhancements on K13x help capture vibrant and well-exposed photos in various lighting conditions.,,2 months ago
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Sunset Peach, 128 GB)",Saeshta,"...K13x's camera consistently produces clean, vibrant images in broad daylight, ready for sharing",,2 months ago
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Sunset Peach, 128 GB)",Rahul  Kumar,"...camera quality is average,dont expect very detailed and clear images shot by this mobile.",,3 days ago
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Sunset Peach, 128 GB)",Sanjay Kumar Ahluwalia,"...K13x's AI-backed camera, while not flagship-level, captures impressive photos in good lighting, perfect for everyday memories",,2 months ago
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Sunset Peach, 128 GB)",Rajender Mann,...K13x's camera produces crisp photos with good dynamic range in daylight,,2 months ago
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Sunset Peach, 128 GB)",Sagir Ali,...K13x's camera produces crisp photos with good dynamic range in daylight,,2 months ago
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Sunset Peach, 128 GB)",Pankaj Arora,...K13x's 50MP camera captures stunningly sharp and clear images in abundant lighting conditions,,2 months ago
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Sunset Peach, 128 GB)",Kelashi,...K13x's 50MP camera captures stunningly sharp and clear images in abundant lighting,,2 months ago
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Sunset Peach, 128 GB)",Depali,"...K13x's camera provides good detail for its class, making photos look great",,2 months ago
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Sunset Peach, 128 GB)",DINESH DNYANESHWAR MASALKAR,...K13x's camera system handles bright scenes with good dynamic range,,2 months ago
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Sunset Peach, 128 GB)",Anjali Rinku,"...K13x's camera provides excellent detail for its class, making photos genuinely look great",,2 months ago
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Sunset Peach, 128 GB)",Sagar Basu,...K13x's 50MP camera captures impressively sharp and clear images in good lighting,,2 months ago
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Sunset Peach, 128 GB)",Sayan Mondal,...The phone is super and smooth and camera is awesomeBest phone under 12000Go for itLove you,,5 days ago
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Sunset Peach, 128 GB)",Pankaj Chatterjee,"...Even in challenging low-light conditions, K13x's camera captures surprisingly usable and bright images",,2 months ago
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Sunset Peach, 128 GB)",Pankaj Dhami,"...Its AI enhancements subtly improve photos, making K13x's camera feel incredibly smart and intuitive",,2 months ago
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Sunset Peach, 128 GB)",Saveta,"...Its AI enhancements subtly improve photos, making K13x's camera smart",,2 months ago
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Sunset Peach, 128 GB)",Kailash Solanki,...It's is very useful phone for middle class and camera quality is little less,,6 days ago
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Sunset Peach, 128 GB)",Sosan,"...K13x's camera consistently produces clean, vibrant images in broad daylight",,2 months ago
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Sunset Peach, 128 GB)",Aarifa,"...K13x's camera provides excellent detail for its class, making photos genuinely look great and professional",,2 months ago
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Sunset Peach, 128 GB)",Sahil Agnihotri,...K13x's 50MP camera captures stunningly clear images in good light,,2 months ago
flipkart,62b2e62fbb43e,"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Sunset Peach, 128 GB)",Anonymous,,,
flipkart,7c0281cd247be,"Apple iPhone 16 (White, 128 GB)",Prince  Kushwaha,"...The camera quality is top-notch, capturing sharp and vibrant photos even in low light.",,4 months ago
flipkart,7c0281cd247be,"Apple iPhone 16 (White, 128 GB)",anmolsingh  anmol,...iPhone 13pro max to 16The camera qualities is fab�,,7 days ago
flipkart,7c0281cd247be,"Apple iPhone 16 (White, 128 GB)",Pintu Harsha,...Perfomance wise also good 👍🏻...No doubt about camera (stunning,,5 days ago
flipkart,7c0281cd247be,"Apple iPhone 16 (White, 128 GB)",Shubham Gupta,...Nice phone in terms of use and camera quality,,5 days ago
flipkart,7c0281cd247be,"Apple iPhone 16 (White, 128 GB)",Sayantan Mondal,"...Amazing phone ,camera quantity top-notch.Good performance.",,8 days ago
flipkart,7c0281cd247be,"Apple iPhone 16 (White, 128 GB)",BISWARUP GHOSH,...NO DOUBT ABOUT IPHONE 16. CAMERA IS EXCELLENT.BATTERY IS MODERATE. DISPLAY IS MUCH BETTER,,6 days ago
flipkart,7c0281cd247be,"Apple iPhone 16 (White, 128 GB)",Sanjeev Bhati,...Amazing iphone ever .Camera is great and inland feel is amazing.Thanks flipkart,,1 day ago
flipkart,7c0281cd247be,"Apple iPhone 16 (White, 128 GB)",Sougata Roy,...Intelligence is not available out of the box.Camera quality is awesome.,,"Sep, 2024"
flipkart,7c0281cd247be,"Apple iPhone 16 (White, 128 GB)",Abhijeet  Modak,...Very nice phone. I got this in BBD.Camera quality is superb.,,7 days ago
flipkart,7c0281cd247be,"Apple iPhone 16 (White, 128 GB)",Rohan Bhosale,...Cameras Quality is Too Good Photos Click like a DSLR camera ❤️,,2 days ago
flipkart,7c0281cd247be,"Apple iPhone 16 (White, 128 GB)",Yash Vishwakarma,...Camera is  so good and have 5x optical zoom�,,2 days ago
flipkart,7c0281cd247be,"Apple iPhone 16 (White, 128 GB)",Pankaj Dhalwal,...The quality of the camera is very low while the 12 MP camera of the iPhone X is 100 times better.,,5 months ago
flipkart,7c0281cd247be,"Apple iPhone 16 (White, 128 GB)",Rinku singh,...Nyc Phone with the camera quality,,4 days ago
flipkart,7c0281cd247be,"Apple iPhone 16 (White, 128 GB)",Saurabh Suman,...Camera is good in terms of videography.But for photography I will not recommend,,4 days ago
flipkart,7c0281cd247be,"Apple iPhone 16 (White, 128 GB)",Rohan Bhosale,...Camera Quality is too Good Photos shoot like a DSLR Camera ❤️,,2 days ago
flipkart,7c0281cd247be,"Apple iPhone 16 (White, 128 GB)",Zahid Ansari,...comfortable to keep in pocket..good display size..camera quality Is good ..and abt performance of battery little bit,,4 days ago
flipkart,7c0281cd247be,"Apple iPhone 16 (White, 128 GB)",Santharao,...Excellent performanceGood camera qualityGood design,,7 days ago
flipkart,7c0281cd247be,"Apple iPhone 16 (White, 128 GB)",Shahil  Ansari,...Everything is fine and the camera is also very good.�,,7 days ago
flipkart,7c0281cd247be,"Apple iPhone 16 (White, 128 GB)",Lalu Kumar,...Camera quality is excellentBattery backup is durablePerformence is,,1 month ago
flipkart,7c0281cd247be,"Apple iPhone 16 (White, 128 GB)",Aman Raj,...BEST CAMERA QUALITY AS ALWAYS AND OVERALL LOVED IT VERY MUCH.,,3 months ago
flipkart,7c0281cd247be,"Apple iPhone 16 (White, 128 GB)",Anonymous,,,
flipkart,c2634fd4daeb9,"vivo T4 5G (Emerald Blaze, 256 GB)",Ajay Ravidas,...Camera quality is intrestingBattery life double intrestingAlmost superb,,25 days ago
flipkart,c2634fd4daeb9,"vivo T4 5G (Emerald Blaze, 256 GB)",Kamal  Kishor Vishwakarma,...Battery performance Supperb 2 days backupCamera quality awesomeDesign look awesomeDisplay too good,,23 days ago
flipkart,c2634fd4daeb9,"vivo T4 5G (Emerald Blaze, 256 GB)",Flipkart Customer,"...Camera is Decent type, front camera amezingDisplay top in class.Battery top in class",,4 months ago
flipkart,c2634fd4daeb9,"vivo T4 5G (Emerald Blaze, 256 GB)",Flipkart Customer,"...Camera could be better as , always expectations are high with vivo in terms of camera quality,rest phone is working well no issues yet",,4 months ago
flipkart,c2634fd4daeb9,"vivo T4 5G (Emerald Blaze, 256 GB)",Sateesh Kumar,...After 1 month my honest review is1.camera - average 5/3.52.Display - good 5/43.Battery - excellent,,2 months ago
flipkart,c2634fd4daeb9,"vivo T4 5G (Emerald Blaze, 256 GB)",Shiva  Satapathy,...Phone is good and Phone camera decentPerformance is nice [ for this price range,,4 months ago
flipkart,c2634fd4daeb9,"vivo T4 5G (Emerald Blaze, 256 GB)",Raju  Das,"...Camera is good if you capture high light and low light bright, potrait images awesome �",,2 months ago
flipkart,c2634fd4daeb9,"vivo T4 5G (Emerald Blaze, 256 GB)",Mahesh  Ekhe,...good. Display is fantastic. No lag phone.Camera quality is awesome.,,4 months ago
flipkart,c2634fd4daeb9,"vivo T4 5G (Emerald Blaze, 256 GB)",Flipkart Customer,...Camera is good but can be ultra wide it would be better,,14 days ago
flipkart,c2634fd4daeb9,"vivo T4 5G (Emerald Blaze, 256 GB)",Satyom Singh,...Camera quality is very poor just like key pad phone,,1 month ago
flipkart,c2634fd4daeb9,"vivo T4 5G (Emerald Blaze, 256 GB)",Amandeep Chauhan,...The camera quality is good.The battery is also big and lasts a long,,4 months ago
flipkart,c2634fd4daeb9,"vivo T4 5G (Emerald Blaze, 256 GB)",Suryaroshan  Raj,...quality avarageCall quality is goodCamera quality is decent .,,5 months ago
flipkart,c2634fd4daeb9,"vivo T4 5G (Emerald Blaze, 256 GB)",MD SAJJAD HUSSAIN,...Best Camera Detailing and Quality.Best battery performance.Best video recording,,2 months ago
flipkart,c2634fd4daeb9,"vivo T4 5G (Emerald Blaze, 256 GB)",Kajal Roy,...Camera is good but no wide angle in backcamera is mega drawbacks of this phone.,,3 days ago
flipkart,c2634fd4daeb9,"vivo T4 5G (Emerald Blaze, 256 GB)",Flipkart Customer,...It's a very nice product.The camera quality is also good.Value for money,,2 months ago
flipkart,c2634fd4daeb9,"vivo T4 5G (Emerald Blaze, 256 GB)",Suhana Khatun,...awesome. The battery backup is excellent.Front camera average and back camera good.Looks beautiful.,,5 months ago
flipkart,c2634fd4daeb9,"vivo T4 5G (Emerald Blaze, 256 GB)",Yogesh  Kumar,...Average camera quality.Display is not properly curved.,,4 months ago
flipkart,c2634fd4daeb9,"vivo T4 5G (Emerald Blaze, 256 GB)",Shreya  De,...Camera - 4.5 /5Better - 5/5Display - 5/5,,1 month ago
flipkart,c2634fd4daeb9,"vivo T4 5G (Emerald Blaze, 256 GB)",Raghavendra  K,"...Camera is just okay, doesn't look like 50MP.Mobile is becoming hot while using Camera",,2 months ago
flipkart,c2634fd4daeb9,"vivo T4 5G (Emerald Blaze, 256 GB)",Battle Raja,"...Good, camera should have been better, at least an ultrawide camera was expected and a telephoto.",,20 days ago
flipkart,c2634fd4daeb9,"vivo T4 5G (Emerald Blaze, 256 GB)",Anonymous,,,
flipkart,dbb95e3f12ab6,"MOTOROLA Edge 60 Fusion 5G (PANTONE Mykonos Blue, 256 GB)",Karthik Dhulipala,...Pros:-Camera is good but not that much great it's ok-ish details feels like little bit clumsy.,,4 months ago
flipkart,dbb95e3f12ab6,"MOTOROLA Edge 60 Fusion 5G (PANTONE Mykonos Blue, 256 GB)",Flipkart Customer,...Motorola edge 60 Fusion 5G was a awesome smartphone🥰 This phone 📱 camera was really good �,,1 month ago
flipkart,dbb95e3f12ab6,"MOTOROLA Edge 60 Fusion 5G (PANTONE Mykonos Blue, 256 GB)",sandeep e,...Camera was assumed and with Sony and the dimensity 7400 was rocked !!!,,4 months ago
flipkart,dbb95e3f12ab6,"MOTOROLA Edge 60 Fusion 5G (PANTONE Mykonos Blue, 256 GB)",Ravi Shankar Bhardwaj,"...lot of improvements are clearly visibleCamera quality, Ai featuresBody ,colourAnd also it's more handy now",,4 months ago
flipkart,dbb95e3f12ab6,"MOTOROLA Edge 60 Fusion 5G (PANTONE Mykonos Blue, 256 GB)",Emdadul Haque,...1.Camera Quality of the phone is phenomenal beautiful picture 5/52.,,15 days ago
flipkart,dbb95e3f12ab6,"MOTOROLA Edge 60 Fusion 5G (PANTONE Mykonos Blue, 256 GB)",mayank parmar,...I think there is backlash in front camera quality then fusion 50. Fusion 50 front camera photo quality is far better than 60 fusion.,,5 months ago
flipkart,dbb95e3f12ab6,"MOTOROLA Edge 60 Fusion 5G (PANTONE Mykonos Blue, 256 GB)",Jangala Pawan,...Camera quality -4.5/5Battery -4/5Display quality -5/5Performance,,5 months ago
flipkart,dbb95e3f12ab6,"MOTOROLA Edge 60 Fusion 5G (PANTONE Mykonos Blue, 256 GB)",Shyam Singh Solanki,...Nice camera quality and offers best AI experience in the segment .,,1 month ago
flipkart,dbb95e3f12ab6,"MOTOROLA Edge 60 Fusion 5G (PANTONE Mykonos Blue, 256 GB)",yaswanth surya,...Not good camera very bad camera quality like 10k mobile.,,5 months ago
flipkart,dbb95e3f12ab6,"MOTOROLA Edge 60 Fusion 5G (PANTONE Mykonos Blue, 256 GB)",Manoj Bind,"...battery is good, 8 hours continuous play.Camera output is strange and little non realistic.It gives some AI processed image every time",,7 days ago
flipkart,dbb95e3f12ab6,"MOTOROLA Edge 60 Fusion 5G (PANTONE Mykonos Blue, 256 GB)",Pranav Dixit,"...Minimum ISO level in Pro mode is 100 only, I was expecting 50. It has dual camera setup in back.",,1 month ago
flipkart,dbb95e3f12ab6,"MOTOROLA Edge 60 Fusion 5G (PANTONE Mykonos Blue, 256 GB)",Flipkart Customer,"...Phenomenal purchase ,Camera quality is bestBattery is humungousWater resistant ip68",,5 months ago
flipkart,dbb95e3f12ab6,"MOTOROLA Edge 60 Fusion 5G (PANTONE Mykonos Blue, 256 GB)",Lucky Khan,...Beautiful MobileCamera Quality AwsmmBattery Backup Very Good,,5 months ago
flipkart,dbb95e3f12ab6,"MOTOROLA Edge 60 Fusion 5G (PANTONE Mykonos Blue, 256 GB)",Sumit Kumar,...The camera quality is superb... performance i,,1 month ago
flipkart,dbb95e3f12ab6,"MOTOROLA Edge 60 Fusion 5G (PANTONE Mykonos Blue, 256 GB)",NIKHIL PAL,...Decent phone in this segment with a very good camera quality.,,5 days ago
flipkart,dbb95e3f12ab6,"MOTOROLA Edge 60 Fusion 5G (PANTONE Mykonos Blue, 256 GB)",Amar Ghosh,"...The phone is very good, especially its camera, just wow.",,6 days ago
flipkart,dbb95e3f12ab6,"MOTOROLA Edge 60 Fusion 5G (PANTONE Mykonos Blue, 256 GB)",Ashish Kumar,...Camera quality is awesomeOverall ratings 4.8/5Night vision is �,,4 months ago
flipkart,dbb95e3f12ab6,"MOTOROLA Edge 60 Fusion 5G (PANTONE Mykonos Blue, 256 GB)",Akhil Tudu,"...Camera quality is awesome .. dolby sound , curved display fast charging",,5 months ago
flipkart,dbb95e3f12ab6,"MOTOROLA Edge 60 Fusion 5G (PANTONE Mykonos Blue, 256 GB)",Akanksha  Sri,...Display and design awesome.back camera even potrait mode awesome.front camera is average while people make,,25 days ago
flipkart,dbb95e3f12ab6,"MOTOROLA Edge 60 Fusion 5G (PANTONE Mykonos Blue, 256 GB)",shivam sharma,...multimedia.2. Battery backup is good.3. Camera quality is also good.Cons:No back Cover.No tempered for screen,,4 months ago
flipkart,dbb95e3f12ab6,"MOTOROLA Edge 60 Fusion 5G (PANTONE Mykonos Blue, 256 GB)",Anonymous,,,
flipkart,86da1977dcdf1,"Apple iPhone 16 (Black, 256 GB)",Prince  Kushwaha,"...The camera quality is top-notch, capturing sharp and vibrant photos even in low light.",,4 months ago
flipkart,86da1977dcdf1,"Apple iPhone 16 (Black, 256 GB)",anmolsingh  anmol,...iPhone 13pro max to 16The camera qualities is fab�,,7 days ago
flipkart,86da1977dcdf1,"Apple iPhone 16 (Black, 256 GB)",Pintu Harsha,...Perfomance wise also good 👍🏻...No doubt about camera (stunning,,5 days ago
flipkart,86da1977dcdf1,"Apple iPhone 16 (Black, 256 GB)",Shubham Gupta,...Nice phone in terms of use and camera quality,,5 days ago
flipkart,86da1977dcdf1,"Apple iPhone 16 (Black, 256 GB)",Sayantan Mondal,"...Amazing phone ,camera quantity top-notch.Good performance.",,8 days ago
flipkart,86da1977dcdf1,"Apple iPhone 16 (Black, 256 GB)",BISWARUP GHOSH,...NO DOUBT ABOUT IPHONE 16. CAMERA IS EXCELLENT.BATTERY IS MODERATE. DISPLAY IS MUCH BETTER,,6 days ago
flipkart,86da1977dcdf1,"Apple iPhone 16 (Black, 256 GB)",Sanjeev Bhati,...Amazing iphone ever .Camera is great and inland feel is amazing.Thanks flipkart,,1 day ago
flipkart,86da1977dcdf1,"Apple iPhone 16 (Black, 256 GB)",Sougata Roy,...Intelligence is not available out of the box.Camera quality is awesome.,,"Sep, 2024"
flipkart,86da1977dcdf1,"Apple iPhone 16 (Black, 256 GB)",Abhijeet  Modak,...Very nice phone. I got this in BBD.Camera quality is superb.,,7 days ago
flipkart,86da1977dcdf1,"Apple iPhone 16 (Black, 256 GB)",Rohan Bhosale,...Cameras Quality is Too Good Photos Click like a DSLR camera ❤️,,2 days ago
flipkart,86da1977dcdf1,"Apple iPhone 16 (Black, 256 GB)",Yash Vishwakarma,...Camera is  so good and have 5x optical zoom�,,2 days ago
flipkart,86da1977dcdf1,"Apple iPhone 16 (Black, 256 GB)",Pankaj Dhalwal,...The quality of the camera is very low while the 12 MP camera of the iPhone X is 100 times better.,,5 months ago
flipkart,86da1977dcdf1,"Apple iPhone 16 (Black, 256 GB)",Rinku singh,...Nyc Phone with the camera quality,,4 days ago
flipkart,86da1977dcdf1,"Apple iPhone 16 (Black, 256 GB)",Saurabh Suman,...Camera is good in terms of videography.But for photography I will not recommend,,4 days ago
flipkart,86da1977dcdf1,"Apple iPhone 16 (Black, 256 GB)",Rohan Bhosale,...Camera Quality is too Good Photos shoot like a DSLR Camera ❤️,,2 days ago
flipkart,86da1977dcdf1,"Apple iPhone 16 (Black, 256 GB)",Zahid Ansari,...comfortable to keep in pocket..good display size..camera quality Is good ..and abt performance of battery little bit,,4 days ago
